-0.54338,1.0261,1.1696,0.067565,-0.62973,0.066908,1.2736,0.14123
-0.49728,0.26593,0.9591,0.18881,-0.68081,0.062018,1.147,-0.018812
-0.55841,0.77247,0.88996,0.21712,-0.62555,0.064854,1.1051,-0.068875
-0.52254,-0.080971,0.032996,0.21002,-0.69592,0.05637,0.93959,0.17974
-0.53253,0.42275,-0.17987,0.18297,-0.63735,0.05612,0.90072,-0.23194
-0.55562,0.088576,-0.83417,0.27937,-0.69822,0.052674,0.73296,0.28583
-0.51311,0.12381,-0.87953,0.49404,-0.65202,0.054638,0.67383,-0.28229
-0.44725,0.14506,-1.4645,0.57619,-0.67951,0.053373,0.55847,0.24956
-0.55112,0.10396,-1.6844,0.58687,-0.68314,0.053977,0.47269,-0.16572
-0.56751,0.62067,-2.0176,0.57711,-0.59652,0.056755,0.46015,0.093581
-0.59296,0.071012,-2.2527,0.47888,-0.62532,0.054272,0.31454,0.061795
-0.4859,0.67641,-2.1527,0.62147,-0.5484,0.057763,0.27787,-0.12916
-0.49859,0.04901,-2.5902,0.60022,-0.59915,0.05639,0.17026,0.25966
-0.59919,0.69633,-2.4032,0.78174,-0.53091,0.060882,0.19634,-0.2608
-0.54602,0.39335,-2.7043,0.57915,-0.60482,0.061601,0.093137,0.33482
-0.58646,0.61925,-2.3116,0.48103,-0.57955,0.065413,0.089836,-0.23286
-0.55998,0.99891,-2.2933,0.30176,-0.55824,0.062563,0.069505,0.19655
-0.54617,0.67628,-2.0456,0.45343,-0.5735,0.064174,0.043958,-0.087201
-0.57411,1.2678,-1.7885,0.65656,-0.50167,0.058873,0.101,0.0044067
-0.53048,0.57741,-1.8939,0.99658,-0.55207,0.062518,0.047176,0.11656
-0.55091,1.1698,-1.3747,0.96166,-0.45562,0.099842,0.12294,-0.18297
-0.59966,0.68776,-1.574,0.91961,-0.50081,0.086115,0.062042,0.27952
-0.60036,1.1177,-0.98153,0.81223,-0.40673,0.089177,0.10349,-0.26983
-0.60869,1.0482,-1.1132,0.85223,-0.42197,0.085519,0.060007,0.27811
-0.51816,1.0478,-0.67667,0.857,-0.39319,0.086738,0.080987,-0.21495
-0.65484,1.2038,-0.47554,0.76648,-0.41513,0.08437,0.085572,0.15095
-0.52811,0.73889,-0.26848,0.71816,-0.46833,0.083227,0.046341,-0.043563
-0.59473,1.26,0.050752,0.69387,-0.39287,0.081232,0.13031,-0.025724
-0.62741,0.59742,-0.27694,0.82626,-0.54569,0.073864,-0.025302,0.12836
-0.52287,1.2112,0.043333,0.96893,-0.34607,0.079486,0.14347,-0.20877
-0.54445,0.79298,-0.34016,0.95216,-0.44805,0.072305,0.085123,0.2572
-0.63106,0.9729,0.25034,0.88683,-0.37175,0.076374,0.17356,-0.28071
-0.61222,0.62626,-0.033113,0.81241,-0.41351,0.076534,0.13728,0.24676
-0.58484,0.35607,0.22678,0.64566,-0.40174,0.077939,0.12162,-0.17832
-0.50172,0.92015,0.24044,0.55736,-0.34277,0.078382,0.15564,0.077737
-0.60985,0.76998,0.26604,0.38674,-0.41324,0.074294,0.071309,-0.049039
-0.63956,1.2792,0.55266,0.31627,-0.30824,0.080089,0.16429,-0.071576
-0.56071,0.741,0.34863,0.14269,-0.41601,0.071901,0.094839,0.1543
-0.65347,1.0605,0.71282,0.19052,-0.31166,0.072651,0.23067,-0.22425
-0.55988,0.77166,0.46402,-0.0017706,-0.40035,0.06918,0.21195,0.2049
-0.56037,0.64969,0.80585,0.10866,-0.37828,0.071817,0.28473,-0.22155
-0.69039,0.8135,0.70929,0.02527,-0.36136,0.070386,0.35336,0.1748
-0.58937,0.57464,0.84027,0.17011,-0.3772,0.057018,0.39489,-0.11154
-0.62259,1.1826,0.76,0.18442,-0.33717,0.052738,0.46326,0.02395
-0.58028,0.91485,0.67231,0.21188,-0.39192,0.049029,0.45485,-0.01594
-0.63739,1.2012,0.8845,0.20557,-0.34783,0.049125,0.52692,-0.095963
-0.59645,1.0963,0.61973,0.29256,-0.40723,0.042906,0.52041,0.06973
-0.62232,1.141,0.86564,0.26813,-0.37755,0.043003,0.58701,-0.16776
-0.66247,1.3155,0.27575,0.045168,-0.41255,0.038863,0.57995,0.092461
-0.63423,1.2873,0.18415,-0.16443,-0.41716,0.036123,0.60048,-0.18949
-0.60852,1.3512,-0.17487,-0.30703,-0.43349,0.036996,0.61394,0.079538
-0.65346,0.9768,-0.11031,-0.25062,-0.48754,0.030123,0.62432,-0.1231
-0.60463,1.0866,0.093228,-0.11719,-0.46568,0.030084,0.70507,-0.016134
-0.63991,0.81964,-0.27004,0.023452,-0.5286,0.028576,0.70919,-0.010707
-0.62119,0.95011,-0.042203,-0.066976,-0.49219,0.027941,0.78894,-0.13393
-0.55155,1.1018,-0.67608,-0.10535,-0.54003,0.025541,0.79897,0.094871
-0.7005,0.83427,-0.3084,-0.15362,-0.51674,0.025784,0.87012,-0.18779
-0.63555,1.0802,-0.61033,-0.046146,-0.54932,0.022711,0.87015,0.11193
-0.61942,1.0053,-0.29498,-0.045909,-0.56482,0.023147,0.91317,-0.16143
-0.6158,1.0049,-0.23586,-0.23895,-0.56402,0.02298,0.96643,0.064473
-0.5704,0.81612,-0.16071,-0.51222,-0.62716,0.017955,0.93912,-0.052203
-0.70664,1.2992,0.2009,-0.71636,-0.60766,0.016184,0.94413,-0.07143
-0.61953,1.2046,0.09484,-0.69896,-0.67689,0.0094712,0.83588,0.023366
-0.62626,1.2768,0.5867,-0.48748,-0.65284,0.0096188,0.79864,-0.15815
-0.60461,1.0288,0.35645,-0.33343,-0.72119,0.0024248,0.68599,0.10436
-0.6163,0.83296,0.76533,-0.25279,-0.7096,-0.013818,0.63682,-0.17854
-0.63368,0.98519,0.62566,-0.30437,-0.73581,-0.014729,0.52829,0.099276
-0.69472,0.75255,0.89418,-0.35908,-0.75772,-0.017758,0.41164,-0.13325
-0.69241,1.2497,1.0083,-0.2949,-0.73731,-0.020088,0.31212,0.026481
-0.67754,1.0519,0.88719,-0.22967,-0.77594,-0.026871,0.16705,-0.045097
-0.64499,1.346,1.2367,-0.1702,-0.74421,-0.029047,0.11286,-0.074472
-0.60406,0.95343,0.85852,-0.27504,-0.8042,-0.038326,-0.028558,0.052085
-0.58405,0.94137,1.1685,-0.39648,-0.77333,-0.037665,-0.10984,-0.16608
-0.68157,0.86986,0.69283,-0.40956,-0.8111,-0.04493,-0.27801,0.1113
-0.68964,0.73842,0.83802,-0.25255,-0.80377,-0.045726,-0.37324,-0.18209
-0.63594,1.0517,0.5807,-0.17369,-0.79271,-0.044314,-0.41845,0.096112
-0.60692,0.77674,0.7228,0.029001,-0.8198,-0.049031,-0.46126,-0.1076
-0.66187,1.0154,0.81691,0.17928,-0.78983,-0.045398,-0.44085,-0.016451
-0.70099,0.59741,0.56313,0.27379,-0.83731,-0.052239,-0.51017,0.0057453
-0.65207,0.78744,0.6549,0.30242,-0.75851,-0.049364,-0.50924,-0.1204
-0.69979,0.77242,0.2404,0.23672,-0.81442,-0.060146,-0.62485,0.11088
-0.65386,0.91479,0.67672,0.13247,-0.75319,-0.058926,-0.63006,-0.19319
-0.64379,1.0859,0.46249,0.05969,-0.85729,-0.066987,-0.75364,0.12588
-0.64164,0.79399,0.68687,0.067796,-0.8434,-0.067372,-0.72184,-0.18197
-0.71217,0.83596,0.64199,0.19184,-0.84787,-0.076748,-0.68777,0.11534
-0.62923,0.38082,0.46192,0.17099,-0.92318,-0.081619,-0.793,-0.071454
-0.6713,0.91691,0.59839,-0.015451,-0.74698,-0.098933,-0.61692,-0.041811
-0.6535,0.44982,0.42092,0.0090134,-0.91394,-0.13344,-0.76612,0.11422
-0.68036,0.81827,0.75555,0.23571,-0.71898,-0.11769,-0.5582,-0.19558
-0.70448,0.11938,0.18312,0.43731,-0.86809,-0.13207,-0.71001,0.27169
-0.67343,0.23588,0.43565,0.52538,-0.65115,-0.12173,-0.54506,-0.24922
-0.7076,0.29194,-0.056593,0.34013,-0.75398,-0.13422,-0.62679,0.23192
-0.67706,-0.010535,0.19913,0.11558,-0.66367,-0.12597,-0.58866,-0.16275
-0.67086,0.17996,0.14523,0.1257,-0.55716,-0.12747,-0.42104,0.089808
-0.73561,-0.5556,-0.064726,0.33201,-0.66087,-0.13082,-0.52917,0.032517
-0.62852,0.19132,0.095316,0.49918,-0.47483,-0.12497,-0.33601,-0.096522
-0.73607,-0.71304,-0.49476,0.33961,-0.69206,-0.13966,-0.60405,0.19188
-0.66103,-0.23109,0.10929,0.13736,-0.3987,-0.12396,-0.39797,-0.2379
-0.69877,-0.74289,-0.33317,0.050762,-0.50521,-0.13495,-0.51214,0.28451
-0.71428,-0.64383,0.086579,0.15955,-0.41226,-0.13053,-0.44622,-0.25044
-0.65727,-0.38238,-0.24874,0.31087,-0.44131,-0.13483,-0.46457,0.22328
-0.72508,-0.76078,0.0023922,0.29148,-0.45643,-0.14146,-0.51472,-0.12244
-0.69435,-0.027033,0.14606,0.14366,-0.34868,-0.1382,-0.43273,0.0368
-0.66909,-0.85364,-0.012133,-0.14897,-0.44503,-0.14654,-0.53094,0.071823
-0.75713,-0.24977,0.3456,-0.19606,-0.31501,-0.14058,-0.40286,-0.15656
-0.63768,-0.68956,-0.023824,-0.18873,-0.39178,-0.14973,-0.43402,0.26986
-0.75593,-0.01731,0.42998,-0.081055,-0.34254,-0.14509,-0.39094,-0.24496
-0.68878,-0.23279,0.078626,-0.12099,-0.4162,-0.1437,-0.5058,0.25662
-0.68537,-0.33184,0.3899,-0.18177,-0.39612,-0.14539,-0.57562,-0.18672
-0.76262,-0.020913,0.10881,-0.31738,-0.37518,-0.14383,-0.64994,0.092145
-0.63928,-0.45954,0.02187,-0.38167,-0.41602,-0.1529,-0.75888,-0.083307
-0.76202,0.49108,0.061551,-0.2705,-0.34302,-0.14841,-0.74035,-0.033244
-0.69094,0.23536,-0.17474,-0.11661,-0.39802,-0.15219,-0.81396,-0.012727
-0.69003,0.44831,0.106,-0.13796,-0.34017,-0.14928,-0.77829,-0.12466
-0.75666,0.01988,-0.49618,-0.18471,-0.44921,-0.15787,-0.92136,0.082045
-0.66406,0.09426,-0.32921,-0.4318,-0.41126,-0.15659,-0.9389,-0.17324
-0.73263,0.32502,-0.74125,-0.46541,-0.41407,-0.1599,-1.0112,0.10672
-0.72432,0.26635,-0.48547,-0.31599,-0.41487,-0.16196,-1.0933,-0.16776
-0.66983,0.47268,-0.44208,-0.022382,-0.43285,-0.1646,-1.1926,0.04123
-0.76798,-0.17559,-0.72201,0.062728,-0.52569,-0.17293,-1.3781,-0.044975
-0.66665,0.15662,-0.81988,-0.14713,-0.43231,-0.16337,-1.4172,-0.064762
-0.72984,-0.032459,-1.2453,-0.44525,-0.46997,-0.16707,-1.5775,0.069048
-0.73472,0.019411,-0.8008,-0.46318,-0.4049,-0.16281,-1.6329,-0.16688
-0.66385,0.21079,-0.90269,-0.27418,-0.45765,-0.16454,-1.7883,0.12714
-0.76433,-0.021401,-0.60257,0.096281,-0.4291,-0.16258,-1.8427,-0.1903
-0.68904,0.26239,-0.96629,0.048437,-0.43988,-0.16054,-1.9281,0.097353
-0.69585,-0.1391,-1.0011,-0.13658,-0.46667,-0.16244,-2.0147,-0.14376
-0.77652,0.30776,-1.0144,-0.3171,-0.44523,-0.14085,-2.0385,0.0089336
-0.63476,0.036359,-1.0464,-0.39765,-0.49256,-0.14248,-2.1177,-0.023971
-0.80279,0.31896,-0.70014,-0.17631,-0.44748,-0.14155,-2.0947,-0.09275
-0.66211,0.055875,-1.0154,-0.067926,-0.50506,-0.14619,-2.165,0.076155
-0.71017,-0.0036951,-0.68037,-0.15758,-0.46645,-0.14115,-2.1215,-0.1643
-0.77459,0.0014682,-1.0269,-0.50716,-0.52205,-0.14477,-2.1425,0.11198
-0.63874,-0.23505,-0.5543,-0.60505,-0.50654,-0.14285,-2.0694,-0.15756
-0.79013,0.18794,-0.61788,-0.46325,-0.47332,-0.14151,-1.9774,0.082483
-0.6919,-0.17331,-0.48762,-0.24926,-0.50323,-0.14681,-1.9305,-0.092726
-0.70219,0.54822,-0.28386,-0.078351,-0.4544,-0.14165,-1.809,-0.017278
-0.81367,0.0013718,-0.4519,-0.1127,-0.52154,-0.15226,-1.7732,0.004212
-0.71257,0.10703,0.027427,-0.431,-0.4881,-0.14962,-1.6369,-0.13926
-0.76551,-0.21856,-0.23051,-0.5455,-0.57758,-0.15491,-1.5921,0.11967
-0.69221,-0.15178,0.29778,-0.46986,-0.5568,-0.1527,-1.4433,-0.25053
-0.73574,-0.20534,0.2148,-0.27589,-0.64798,-0.1573,-1.4166,0.29473
-0.75924,-0.6891,0.51172,-0.28329,-0.66004,-0.15573,-1.3311,-0.20059
-0.71137,-0.43071,0.58363,-0.44038,-0.63883,-0.1529,-1.2282,0.15766
-0.70689,-1.1359,0.52621,-0.54352,-0.7116,-0.1544,-1.2582,0.0037496
-0.7129,-0.51241,0.85854,-0.51666,-0.60153,-0.14531,-1.0897,-0.075008
-0.70654,-0.98913,0.66001,-0.38402,-0.74039,-0.15258,-1.1529,0.23124
-0.71393,-0.098054,1.1706,-0.26322,-0.63232,-0.14825,-0.97723,-0.23744
-0.71275,-0.65101,0.87539,-0.2675,-0.78191,-0.12265,-1.0669,0.30953
-0.72083,-0.57475,1.1511,-0.31421,-0.70232,-0.10125,-0.96525,-0.27042
-0.71234,-0.57265,0.80668,-0.37162,-0.80268,-0.11907,-1.0208,0.23058
-0.70242,-0.85498,0.91062,-0.27652,-0.83031,-0.10974,-1.018,-0.15133
-0.7184,-0.29534,0.97624,-0.034527,-0.74763,-0.10337,-0.87078,0.087813
-0.70668,-0.93721,0.81506,-0.053334,-0.90005,-0.10312,-1.0072,0.035486
-0.71354,-0.20833,1.1508,-0.1062,-0.71474,-0.089294,-0.81079,-0.12488
-0.71435,-1.0093,0.60983,-0.30822,-0.88632,-0.093311,-1.0234,0.20646
-0.70248,-0.31993,1.138,-0.099264,-0.65315,-0.074553,-0.82197,-0.24915
-0.71905,-0.63487,0.65834,-0.026724,-0.83494,-0.078095,-1.0046,0.28013
-0.70183,-0.55983,1.1515,0.11974,-0.65568,-0.056334,-0.88254,-0.26136
-0.71375,-0.2171,0.88322,0.082119,-0.64031,-0.050532,-0.82971,0.21118
-0.70997,-0.50575,0.84778,0.010844,-0.68083,-0.047336,-0.90841,-0.12909
-0.70252,0.011955,0.83096,-0.11739,-0.52488,-0.036157,-0.77448,0.030059
-0.71933,-0.91772,0.56739,0.041597,-0.66436,-0.042048,-0.94314,0.067685
-0.70106,-0.16198,1.0557,0.17609,-0.50885,-0.027526,-0.8169,-0.17399
-0.71469,-0.57049,0.6802,0.28334,-0.65873,-0.032525,-0.95073,0.20719
-0.70198,-0.13636,1.0571,0.1839,-0.53876,-0.02132,-0.79048,-0.24177
-0.71252,-0.31848,0.61862,0.09314,-0.6033,-0.019972,-0.77471,0.22425
-0.7073,-0.29762,0.69725,0.089409,-0.59565,-0.013978,-0.69011,-0.16598
-0.70815,0.1957,0.58672,0.26649,-0.53266,-0.007426,-0.57838,0.076496
-0.70572,-0.12454,0.4719,0.19778,-0.5724,-0.010173,-0.59118,-0.076638
-0.71274,0.36667,0.50914,0.14124,-0.53138,-0.0052505,-0.55865,-0.030275
-0.70426,-0.25656,0.16197,-0.056564,-0.59642,-0.016616,-0.64117,0.10577
-0.71193,0.14337,0.40147,-0.050161,-0.54339,-0.01351,-0.58713,-0.17922
-0.70818,-0.48285,-0.062876,-0.0068833,-0.61981,-0.019266,-0.6361,0.24046
-0.70571,-0.078068,0.13188,0.34462,-0.57243,-0.016635,-0.5542,-0.22529
-0.71315,0.1225,-0.20746,0.35543,-0.55748,-0.013786,-0.50771,0.2048
-0.70254,-0.19962,-0.21623,0.23487,-0.55705,-0.014992,-0.46663,-0.14369
-0.71118,0.082867,-0.29068,0.099242,-0.52197,-0.011912,-0.40495,0.086279
-0.70841,-0.51482,-0.49862,0.099994,-0.58256,-0.013035,-0.41596,-0.0075675
-0.70327,0.32868,-0.22286,0.032239,-0.52713,-0.0086454,-0.32978,-0.06924
